mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.684074,167.600169,3.03999,15.53758142,2.6e-07,0.97316671,43.78204926,20.86863632,1214.599665,47.678815,0.95,0.0167,0.0333,0.973167,0.003123,0.02371,0.101657,0.513872,0.384471
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.023057,167.600169,3.03999,16.27892627,2.7e-07,0.97753207,43.83720742,23.24644253,1216.15667,41.100463,0.95,0.0167,0.0333,0.977532,0.002136,0.020332,0.124077,0.453586,0.422336
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.36204,167.600169,3.03999,17.12783919,2.7e-07,0.98326195,43.89380526,26.17212291,1218.010335,32.555459,0.95,0.0167,0.0333,0.983262,0.001258,0.01548,0.165532,0.380896,0.453572
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.701022,167.600169,3.03999,18.1084116,2.8e-07,0.99068194,43.95114726,30.13136737,1220.186138,21.547169,0.95,0.0167,0.0333,0.990682,0.000541,0.008777,0.268215,0.287513,0.444272
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,envelope,dew,3.040005,167.600169,3.03999,19.22175547,2.9e-07,0.99981437,44.00843481,43.17288315,1222.651531,8.15357,0.95,0.0167,0.0333,0.999814,8e-06,0.000177,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,160.072428,160.073228,3.195271,,0.0,0.95,43.1729586,43.1729586,1202.936806,1202.936806,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,151.815736,160.073228,3.195271,9.45269643,2.4e-07,0.95083263,43.20319354,10.51040763,1202.947761,87.978444,0.95,0.0167,0.0333,0.950833,0.015992,0.033175,0.050517,0.781469,0.168014
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,143.559044,160.073228,3.195271,9.75414634,2.4e-07,0.95171405,43.23476815,10.76513049,1203.015565,85.796088,0.95,0.0167,0.0333,0.951714,0.015254,0.033032,0.051293,0.774837,0.17387
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,135.302353,160.073228,3.195271,10.06941302,2.4e-07,0.95264883,43.26773169,11.05075792,1203.14342,83.575765,0.95,0.0167,0.0333,0.952649,0.014485,0.032866,0.052211,0.767405,0.180384
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,127.045661,160.073228,3.195271,10.39931197,2.4e-07,0.95364228,43.30212723,11.37264382,1203.334455,81.312467,0.95,0.0167,0.0333,0.953642,0.013685,0.032673,0.053299,0.759036,0.187666
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,118.78897,160.073228,3.195271,10.74475333,2.4e-07,0.95470098,43.33799874,11.73738985,1203.5921,78.999466,0.95,0.0167,0.0333,0.954701,0.012852,0.032447,0.054594,0.749558,0.195848
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,110.532278,160.073228,3.195271,11.10676979,2.4e-07,0.95583325,43.37539103,12.15321512,1203.920174,76.627638,0.95,0.0167,0.0333,0.955833,0.011988,0.032179,0.056142,0.738762,0.205096
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,102.275586,160.073228,3.195271,11.4865574,2.5e-07,0.95704982,43.4143496,12.63045593,1204.323001,74.184469,0.95,0.0167,0.0333,0.95705,0.011091,0.031859,0.058006,0.72638,0.215614
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,94.018895,160.073228,3.195271,11.88553704,2.5e-07,0.95836493,43.45492042,13.18224412,1204.805591,71.652544,0.95,0.0167,0.0333,0.958365,0.010162,0.031473,0.060269,0.712076,0.227655
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,bubble,85.762203,160.073228,3.195271,12.30544917,2.5e-07,0.95979785,43.49714944,13.82542817,1205.373903,69.007213,0.95,0.0167,0.0333,0.959798,0.009202,0.031,0.063045,0.695417,0.241539
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,77.505512,160.073228,3.195271,12.74850413,2.5e-07,0.96137549,43.54108173,14.58181079,1206.035262,66.212868,0.95,0.0167,0.0333,0.961375,0.008213,0.030411,0.066496,0.675846,0.257659
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,69.24882,160.073228,3.195271,13.21762617,2.5e-07,0.9631364,43.5867597,15.47976233,1206.798998,63.216915,0.95,0.0167,0.0333,0.963136,0.007198,0.029666,0.07086,0.65264,0.276499
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,60.992128,160.073228,3.195271,13.71685774,2.5e-07,0.96513742,43.63421948,16.5561693,1207.677461,59.939808,0.95,0.0167,0.0333,0.965137,0.006161,0.028702,0.076504,0.624868,0.298628
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,52.735437,160.073228,3.195271,14.25203176,2.5e-07,0.96746447,43.68348338,17.85835708,1208.687599,56.258591,0.95,0.0167,0.0333,0.967464,0.005111,0.027424,0.084017,0.591343,0.324641
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,44.478745,160.073228,3.195271,14.83185848,2.6e-07,0.97024949,43.73454368,19.44483162,1209.853229,51.980656,0.95,0.0167,0.0333,0.970249,0.004063,0.025687,0.094417,0.550632,0.354951
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,36.222054,160.073228,3.195271,15.46948593,2.6e-07,0.97369356,43.78732869,21.38259452,1211.207571,46.80715,0.95,0.0167,0.0333,0.973694,0.00304,0.023266,0.109641,0.501177,0.389181
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.965362,160.073228,3.195271,16.18394257,2.6e-07,0.97808485,43.84163746,23.74198717,1212.793441,40.302737,0.95,0.0167,0.0333,0.978085,0.002079,0.019836,0.133889,0.441573,0.424537
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.70867,160.073228,3.195271,16.9988653,2.7e-07,0.98376936,43.89704465,26.62814105,1214.653607,31.938137,0.95,0.0167,0.0333,0.983769,0.001227,0.015004,0.178396,0.370251,0.451353
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.451979,160.073228,3.195271,17.9339004,2.7e-07,0.99100993,43.95285379,30.56311882,1216.8035,21.313194,0.95,0.0167,0.0333,0.99101,0.000531,0.008459,0.286925,0.278134,0.43494
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,envelope,dew,3.195287,160.073228,3.195271,18.98795525,2.8e-07,0.99980339,44.00836183,43.17288329,1219.210373,8.544701,0.95,0.0167,0.0333,0.999803,9e-06,0.000188,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,153.214172,153.214938,3.356597,,0.0,0.95,43.1729586,43.1729586,1198.603127,1198.603127,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,145.326932,153.214938,3.356597,9.55600057,2.4e-07,0.95086016,43.20404747,10.76030857,1198.689865,86.331145,0.95,0.0167,0.0333,0.95086,0.015973,0.033167,0.053212,0.775169,0.171618
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,137.439692,153.214938,3.356597,9.85081526,2.4e-07,0.95176896,43.23642973,11.02782955,1198.832361,84.222132,0.95,0.0167,0.0333,0.951769,0.015216,0.033015,0.054105,0.768212,0.177682
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,129.552452,153.214938,3.356597,10.15867882,2.4e-07,0.952731,43.27014903,11.32736465,1199.033613,82.075818,0.95,0.0167,0.0333,0.952731,0.01443,0.032839,0.055154,0.760428,0.184418
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,121.665212,153.214938,3.356597,10.4803562,2.4e-07,0.95375172,43.30524371,11.66438472,1199.296587,79.88683,0.95,0.0167,0.0333,0.953752,0.013614,0.032634,0.056389,0.751675,0.191935
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,113.777972,153.214938,3.356597,10.81670601,2.4e-07,0.95483785,43.34175266,12.04561608,1199.624549,77.647991,0.95,0.0167,0.0333,0.954838,0.012768,0.032394,0.05785,0.741781,0.200368
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,105.890732,153.214938,3.356597,11.16870921,2.4e-07,0.95599795,43.37971515,12.47940403,1200.021148,75.349635,0.95,0.0167,0.0333,0.955998,0.011892,0.032111,0.059588,0.730532,0.20988
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,98.003492,153.214938,3.356597,11.53751048,2.4e-07,0.95724308,43.41917057,12.97619933,1200.490535,72.978571,0.95,0.0167,0.0333,0.957243,0.010985,0.031772,0.06167,0.717658,0.220673
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,90.116252,153.214938,3.356597,11.92448072,2.4e-07,0.95858789,43.46015798,13.5492104,1201.037541,70.516544,0.95,0.0167,0.0333,0.958588,0.010048,0.031364,0.064185,0.702821,0.232994
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,bubble,82.229013,153.214938,3.356597,12.33131288,2.4e-07,0.96005227,43.50271539,14.21527372,1201.66794,67.937847,0.95,0.0167,0.0333,0.960052,0.009083,0.030865,0.067257,0.68559,0.247152
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,74.341773,153.214938,3.356597,12.76017258,2.4e-07,0.96166385,43.54687834,14.99599576,1202.388856,65.205567,0.95,0.0167,0.0333,0.961664,0.008091,0.030245,0.071063,0.665416,0.263522
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,66.454533,153.214938,3.356597,13.21394008,2.5e-07,0.96346213,43.59267739,15.91918822,1203.209379,62.265569,0.95,0.0167,0.0333,0.963462,0.007076,0.029461,0.075858,0.641591,0.282551
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,58.567293,153.214938,3.356597,13.69660412,2.5e-07,0.96550485,43.64013316,17.02049538,1204.14152,59.036731,0.95,0.0167,0.0333,0.965505,0.006044,0.028451,0.082037,0.613219,0.304744
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,50.680053,153.214938,3.356597,14.21389979,2.5e-07,0.96787836,43.68924669,18.34477596,1205.201638,55.395273,0.95,0.0167,0.0333,0.967878,0.005003,0.027118,0.090234,0.579185,0.330581
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,42.792813,153.214938,3.356597,14.77429647,2.5e-07,0.97071288,43.73998036,19.94610045,1206.412346,51.150857,0.95,0.0167,0.0333,0.970713,0.003969,0.025318,0.10154,0.53818,0.36028
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.905573,153.214938,3.356597,15.39030754,2.5e-07,0.97420168,43.79222103,21.88469494,1207.804286,46.016063,0.95,0.0167,0.0333,0.974202,0.002966,0.022833,0.118024,0.488838,0.393138
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.018333,153.214938,3.356597,16.0794281,2.6e-07,0.97861117,43.84571716,24.22424043,1209.415064,39.588275,0.95,0.0167,0.0333,0.978611,0.002028,0.019361,0.144146,0.429958,0.425896
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.131093,153.214938,3.356597,16.862336,2.6e-07,0.98424412,43.90000354,27.07397871,1211.279046,31.404117,0.95,0.0167,0.0333,0.984244,0.0012,0.014556,0.191731,0.359926,0.448343
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.243853,153.214938,3.356597,17.75498263,2.7e-07,0.99131124,43.95439671,30.98946739,1213.403737,21.14353,0.95,0.0167,0.0333,0.991311,0.000522,0.008166,0.305912,0.268928,0.425161
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,envelope,dew,3.356614,153.214938,3.356597,18.75468126,2.8e-07,0.99979187,44.0082844,43.17288344,1215.757239,8.950205,0.95,0.0167,0.0333,0.999792,1e-05,0.000198,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,146.93791,146.938645,3.524121,,0.0,0.95,43.1729586,43.1729586,1194.322662,1194.322662,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,139.389817,146.938645,3.524121,9.64136119,2.3e-07,0.9508866,43.20485181,11.01610596,1194.480128,84.843838,0.95,0.0167,0.0333,0.950887,0.015954,0.033159,0.056072,0.768732,0.175196
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,131.841724,146.938645,3.524121,9.92950256,2.3e-07,0.95182178,43.23799568,11.29633822,1194.692363,82.802425,0.95,0.0167,0.0333,0.951822,0.01518,0.032998,0.057089,0.761453,0.181458
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,124.293631,146.938645,3.524121,10.22999118,2.3e-07,0.95281018,43.272427,11.60965154,1194.962099,80.724051,0.95,0.0167,0.0333,0.95281,0.014379,0.032811,0.058275,0.75332,0.188404
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,116.745537,146.938645,3.524121,10.54354921,2.3e-07,0.95385732,43.3081798,11.96162213,1195.292163,78.602988,0.95,0.0167,0.0333,0.953857,0.013548,0.032594,0.059665,0.74419,0.196144
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,109.197444,146.938645,3.524121,10.870992,2.3e-07,0.95497014,43.34528828,12.35908509,1195.685674,76.431637,0.95,0.0167,0.0333,0.95497,0.012689,0.032341,0.061301,0.733887,0.204812
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,101.649351,146.938645,3.524121,11.21325729,2.4e-07,0.95615741,43.38378658,12.81049005,1196.14613,74.199805,0.95,0.0167,0.0333,0.956157,0.011801,0.032041,0.063238,0.722194,0.214568
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,94.101258,146.938645,3.524121,11.57144719,2.4e-07,0.95743054,43.42370837,13.32637201,1196.67753,71.893663,0.95,0.0167,0.0333,0.957431,0.010885,0.031684,0.065548,0.708841,0.225611
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,86.553164,146.938645,3.524121,11.94689161,2.4e-07,0.9588046,43.46508621,13.91997361,1197.284545,69.494156,0.95,0.0167,0.0333,0.958805,0.009941,0.031254,0.068328,0.69349,0.238183
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,bubble,79.005071,146.938645,3.524121,12.34124446,2.4e-07,0.96030004,43.50795048,14.60806085,1197.97278,66.974589,0.95,0.0167,0.0333,0.9603,0.008972,0.030728,0.071711,0.675712,0.252577
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,71.456978,146.938645,3.524121,12.7566341,2.4e-07,0.96194521,43.5523275,15.41196425,1198.749169,64.296854,0.95,0.0167,0.0333,0.961945,0.007978,0.030077,0.075888,0.654966,0.269146
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,63.908885,146.938645,3.524121,13.19590163,2.4e-07,0.9637804,43.59823613,16.35883412,1199.622563,61.405466,0.95,0.0167,0.0333,0.96378,0.006964,0.029256,0.081134,0.630566,0.288301
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,56.360791,146.938645,3.524121,13.66298152,2.4e-07,0.96586407,43.64568164,17.48295749,1200.604612,58.218073,0.95,0.0167,0.0333,0.965864,0.005936,0.0282,0.087872,0.601652,0.310476
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,48.812698,146.938645,3.524121,14.16350082,2.4e-07,0.96828255,43.69464415,18.82665272,1201.711035,54.610681,0.95,0.0167,0.0333,0.968283,0.004904,0.026813,0.09678,0.567182,0.336038
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,41.264605,146.938645,3.524121,14.70566426,2.5e-07,0.9711637,43.74505713,20.43968782,1202.963164,50.396227,0.95,0.0167,0.0333,0.971164,0.003884,0.024952,0.109026,0.525969,0.365005
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,33.716512,146.938645,3.524121,15.30132415,2.5e-07,0.97469216,43.79676912,22.37623089,1204.389016,45.299889,0.95,0.0167,0.0333,0.974692,0.002898,0.022409,0.126808,0.47682,0.396372
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.168418,146.938645,3.524121,15.96648624,2.5e-07,0.97911278,43.84948575,24.69504642,1206.021242,38.951365,0.95,0.0167,0.0333,0.979113,0.001982,0.018905,0.154846,0.418692,0.426463
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.620325,146.938645,3.524121,16.71916831,2.6e-07,0.98468918,43.90271486,27.51138196,1207.886846,30.946836,0.95,0.0167,0.0333,0.984689,0.001176,0.014135,0.205522,0.349871,0.444607
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.072232,146.938645,3.524121,17.57225416,2.6e-07,0.99158892,43.95579617,31.41065245,1209.987155,21.032625,0.95,0.0167,0.0333,0.991589,0.000515,0.007896,0.325117,0.25988,0.415002
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,envelope,dew,3.524139,146.938645,3.524121,18.52192404,2.7e-07,0.99977979,44.0082023,43.17288359,1212.29182,9.370453,0.95,0.0167,0.0333,0.99978,1.1e-05,0.00021,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,141.171064,141.17177,3.698001,,0.0,0.95,43.1729586,43.1729586,1190.086829,1190.086829,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,133.93564,141.17177,3.698001,9.71030223,2.3e-07,0.95091221,43.20561664,11.2779394,1190.310769,83.500455,0.95,0.0167,0.0333,0.950912,0.015937,0.033151,0.059101,0.762154,0.178745
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,126.700217,141.17177,3.698001,9.99178401,2.3e-07,0.95187294,43.23948146,11.57079973,1190.588387,81.521391,0.95,0.0167,0.0333,0.951873,0.015147,0.03298,0.060248,0.754556,0.185196
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,119.464794,141.17177,3.698001,10.28497145,2.3e-07,0.95288689,43.27458624,11.89776622,1190.922295,79.505438,0.95,0.0167,0.0333,0.952887,0.01433,0.032783,0.06158,0.746079,0.192342
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,112.22937,141.17177,3.698001,10.59055031,2.3e-07,0.95395976,43.31096101,12.26450868,1191.315194,77.446531,0.95,0.0167,0.0333,0.95396,0.013486,0.032554,0.063132,0.736576,0.200292
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,104.993947,141.17177,3.698001,10.90929952,2.3e-07,0.95509863,43.3486356,12.67795506,1191.770075,75.33666,0.95,0.0167,0.0333,0.955099,0.012615,0.032287,0.064951,0.725872,0.209177
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,97.758523,141.17177,3.698001,11.24212047,2.3e-07,0.95631254,43.38763937,13.14663739,1192.290303,73.165134,0.95,0.0167,0.0333,0.956313,0.011716,0.031971,0.067097,0.713745,0.219158
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,90.5231,141.17177,3.698001,11.59007994,2.3e-07,0.95761321,43.42800056,13.68114459,1192.879738,70.917509,0.95,0.0167,0.0333,0.957613,0.010792,0.031595,0.069646,0.699927,0.230427
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,83.287677,141.17177,3.698001,11.95447375,2.3e-07,0.95901613,43.46974552,14.29471221,1193.542906,68.573976,0.95,0.0167,0.0333,0.959016,0.009841,0.031143,0.072703,0.684079,0.243217
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,bubble,76.052253,141.17177,3.698001,12.33692338,2.3e-07,0.9605423,43.51289723,15.00397905,1194.285256,66.106918,0.95,0.0167,0.0333,0.960542,0.008867,0.030591,0.076413,0.665778,0.257809
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,68.81683,141.17177,3.698001,12.73952513,2.4e-07,0.96222072,43.55747295,15.82992474,1195.113535,63.477144,0.95,0.0167,0.0333,0.962221,0.007872,0.029908,0.080978,0.644492,0.27453
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,61.581406,141.17177,3.698001,13.16508344,2.4e-07,0.96409234,43.60348001,16.79894547,1196.036348,60.628007,0.95,0.0167,0.0333,0.964092,0.006859,0.029049,0.086694,0.619558,0.293747
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,54.345983,141.17177,3.698001,13.61747574,2.4e-07,0.96621614,43.65090844,17.94387712,1197.064962,57.476269,0.95,0.0167,0.0333,0.966216,0.005836,0.027948,0.094014,0.590158,0.315827
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,47.11056,141.17177,3.698001,14.10220949,2.4e-07,0.96867803,43.69971781,19.30446248,1198.214403,53.89831,0.95,0.0167,0.0333,0.968678,0.004813,0.026509,0.103662,0.555323,0.341016
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.875136,141.17177,3.698001,14.62720275,2.4e-07,0.97160285,43.74981385,20.92635632,1199.504657,49.711246,0.95,0.0167,0.0333,0.971603,0.003806,0.024592,0.116879,0.51398,0.369141
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,32.639713,141.17177,3.698001,15.20362925,2.5e-07,0.97516602,43.80101026,22.85841084,1200.961107,44.653734,0.95,0.0167,0.0333,0.975166,0.002837,0.021997,0.135996,0.465092,0.398911
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,25.404289,141.17177,3.698001,15.84606379,2.5e-07,0.97959135,43.85297729,25.15603085,1202.611738,38.386953,0.95,0.0167,0.0333,0.979591,0.001941,0.018467,0.165984,0.407731,0.426284
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.168866,141.17177,3.698001,16.57014714,2.5e-07,0.98510724,43.90520693,27.94176411,1204.477165,30.560549,0.95,0.0167,0.0333,0.985107,0.001155,0.013738,0.219749,0.340048,0.440203
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,10.933443,141.17177,3.698001,17.38621833,2.6e-07,0.99184561,43.95706924,31.82671264,1206.553971,20.975798,0.95,0.0167,0.0333,0.991846,0.000509,0.007645,0.344485,0.250986,0.404529
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,envelope,dew,3.698019,141.17177,3.698001,18.28967454,2.7e-07,0.99976712,44.00811525,43.17288374,1208.813802,9.805826,0.95,0.0167,0.0333,0.999767,1.2e-05,0.000221,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,envelope,bubble,135.855122,135.855801,3.878393,,0.0,0.95,43.1729586,43.1729586,1185.888716,1185.888716,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,envelope,bubble,128.908979,135.855801,3.878393,9.76411356,2.2e-07,0.95093704,43.20634376,11.54586929,1186.175231,82.287858,0.95,0.0167,0.0333,0.950937,0.01592,0.033143,0.062304,0.755433,0.182263
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,envelope,bubble,121.962837,135.855801,3.878393,10.03899015,2.2e-07,0.95192258,43.24089348,11.85127295,1186.514362,80.36632,0.95,0.0167,0.0333,0.951923,0.015115,0.032963,0.063587,0.747519,0.188893
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,envelope,bubble,115.016694,135.855801,3.878393,10.32498528,2.2e-07,0.95296142,43.27663755,12.19176605,1186.908619,78.407747,0.95,0.0167,0.0333,0.952961,0.014284,0.032755,0.065071,0.738702,0.196227
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,envelope,bubble,108.070551,135.855801,3.878393,10.62275364,2.2e-07,0.95405941,43.3136023,12.57310001,1187.360589,76.405749,0.95,0.0167,0.0333,0.954059,0.013427,0.032514,0.066795,0.728833,0.204372
